fold,partition,id
3,fit,S00995
3,fit,S00996
3,fit,S00998
3,fit,S00999
3,fit,S01000
3,fit,S01001
3,fit,S01002
3,fit,S01003
3,fit,S01004
3,fit,S01005
3,fit,S01006
3,fit,S01007
3,fit,S01008
3,fit,S01009
3,fit,S01010
3,fit,S01011
3,fit,S01012
3,fit,S01013
3,fit,S01016
3,fit,S01017
3,fit,S01018
3,fit,S01019
3,fit,S01020
3,fit,S01021
3,fit,S01022
3,fit,S01024
3,fit,S01026
3,fit,S01027
3,fit,S01028
3,fit,S01029
3,fit,S01031
3,fit,S01032
3,fit,S01034
3,fit,S01035
3,fit,S01037
3,fit,S01038
3,fit,S01039
3,fit,S01040
3,fit,S01042
3,fit,S01043
3,fit,S01045
3,fit,S01046
3,fit,S01047
3,fit,S01048
3,fit,S01049
3,fit,S01050
3,fit,S01051
3,fit,S01052
3,fit,S01053
3,fit,S01055
3,fit,S01056
3,fit,S01058
3,fit,S01060
3,fit,S01061
3,fit,S01063
3,fit,S01064
3,fit,S01065
3,fit,S01066
3,fit,S01067
3,fit,S01069
3,fit,S01072
3,fit,S01073
3,fit,S01075
3,fit,S01076
3,fit,S01077
3,fit,S01078
3,fit,S01079
3,fit,S01080
3,fit,S01081
3,fit,S01082
3,fit,S01083
3,fit,S01084
3,fit,S01085
3,fit,S01086
3,fit,S01087
3,fit,S01089
3,fit,S01090
3,fit,S01091
3,fit,S01092
3,fit,S01093
3,fit,S01094
3,fit,S01098
3,fit,S01099
3,fit,S01100
3,fit,S01101
3,fit,S01102
3,fit,S01103
3,fit,S01105
3,fit,S01106
3,fit,S01107
3,fit,S01108
3,fit,S01113
3,fit,S01114
3,fit,S01115
3,fit,S01116
3,fit,S01117
3,fit,S01119
3,fit,S01120
3,fit,S01121
3,fit,S01123
3,fit,S01124
3,fit,S01125
3,fit,S01126
3,fit,S01127
3,fit,S01129
3,fit,S01130
3,fit,S01131
3,fit,S01132
3,fit,S01133
3,fit,S01136
3,fit,S01137
3,fit,S01138
3,fit,S01139
3,fit,S01140
3,fit,S01141
3,fit,S01142
3,fit,S01143
3,fit,S01145
3,fit,S01146
3,fit,S01147
3,fit,S01148
3,fit,S01149
3,fit,S01150
3,fit,S01151
3,fit,S01153
3,fit,S01154
3,fit,S01155
3,fit,S01156
3,fit,S01157
3,fit,S01158
3,fit,S01159
3,fit,S01161
3,fit,S01162
3,fit,S01163
3,fit,S01165
3,fit,S01167
3,fit,S01172
3,fit,S01173
3,fit,S01174
3,fit,S01175
3,fit,S01176
3,fit,S01177
3,fit,S01178
3,fit,S01179
3,fit,S01182
3,fit,S01183
3,fit,S01184
3,fit,S01185
3,fit,S01187
3,fit,S01188
3,fit,S01189
3,fit,S01191
3,fit,S01192
3,fit,S01193
3,fit,S01194
3,fit,S01195
3,fit,S01196
3,fit,S01197
3,fit,S01198
3,fit,S01199
3,fit,S01201
3,fit,S01203
3,fit,S01204
3,fit,S01205
3,fit,S01207
3,fit,S01208
3,fit,S01209
3,fit,S01210
3,fit,S01211
3,fit,S01212
3,fit,S01213
3,fit,S01214
3,fit,S01215
3,fit,S01217
3,fit,S01218
3,fit,S01219
3,fit,S01220
3,fit,S01221
3,fit,S01222
3,fit,S01223
3,fit,S01225
3,fit,S01226
3,fit,S01227
3,fit,S01228
3,fit,S01229
3,fit,S01230
3,fit,S01231
3,fit,S01232
3,fit,S01233
3,fit,S01235
3,fit,S01236
3,fit,S01237
3,fit,S01238
3,fit,S01239
3,fit,S01240
3,fit,S01242
3,fit,S01243
3,fit,S01244
3,fit,S01245
3,fit,S01246
3,fit,S01247
3,fit,S01248
3,fit,S01249
3,fit,S01251
3,fit,S01252
3,fit,S01253
3,fit,S01254
3,fit,S01255
3,fit,S01256
3,fit,S01257
3,fit,S01258
3,fit,S01259
3,fit,S01260
3,fit,S01261
3,fit,S01262
3,fit,S01263
3,fit,S01265
3,fit,S01266
3,fit,S01268
3,fit,S01269
3,fit,S01270
3,fit,S01271
3,fit,S01272
3,fit,S01273
3,fit,S01274
3,fit,S01275
3,fit,S01276
3,fit,S01277
3,fit,S01278
3,fit,S01279
3,fit,S01281
3,fit,S01282
3,fit,S01283
3,fit,S01284
3,fit,S01285
3,fit,S01286
3,fit,S01287
3,fit,S01288
3,fit,S01289
3,fit,S01291
3,fit,S01292
3,fit,S01293
3,fit,S01294
3,fit,S01295
3,fit,S01296
3,fit,S01297
3,fit,S01298
3,fit,S01299
3,fit,S01301
3,fit,S01302
3,fit,S01304
3,fit,S01305
3,fit,S01306
3,fit,S01307
3,fit,S01308
3,fit,S01309
3,fit,S01310
3,fit,S01311
3,fit,S01312
3,fit,S01314
3,fit,S01315
3,fit,S01317
3,fit,S01318
3,fit,S01319
3,fit,S01320
3,fit,S01321
3,fit,S01322
3,fit,S01323
3,fit,S01324
3,fit,S01325
3,fit,S01327
3,fit,S01328
3,fit,S01329
3,fit,S01331
3,fit,S01332
3,fit,S01333
3,fit,S01334
3,fit,S01335
3,fit,S01336
3,fit,S01337
3,fit,S01338
3,fit,S01339
3,fit,S01341
3,fit,S01342
3,fit,S01343
3,fit,S01344
3,fit,S01346
3,fit,S01347
3,fit,S01350
3,fit,S01351
3,fit,S01352
3,fit,S01353
3,fit,S01354
3,fit,S01355
3,fit,S01356
3,fit,S01357
3,fit,S01358
3,fit,S01359
3,fit,S01360
3,fit,S01361
3,fit,S01362
3,fit,S01363
3,fit,S01364
3,fit,S01365
3,fit,S01366
3,fit,S01367
3,fit,S01368
3,fit,S01370
3,fit,S01371
3,fit,S01372
3,fit,S01373
3,fit,S01376
3,fit,S01377
3,fit,S01378
3,fit,S01379
3,fit,S01380
3,fit,S01381
3,fit,S01382
3,fit,S01385
3,fit,S01386
3,fit,S01387
3,fit,S01388
3,fit,S01389
3,fit,S01391
3,fit,S01392
3,fit,S01394
3,fit,S01395
3,fit,S01396
3,fit,S01397
3,fit,S01398
3,fit,S01399
3,fit,S01400
3,fit,S01402
3,fit,S01403
3,fit,S01406
3,fit,S01407
3,fit,S01408
3,fit,S01409
3,fit,S01410
3,fit,S01411
3,fit,S01412
3,fit,S01413
3,fit,S01415
3,fit,S01416
3,fit,S01417
3,fit,S01418
3,fit,S01419
3,fit,S01420
3,fit,S01421
3,fit,S01422
3,fit,S01423
3,fit,S01424
3,fit,S01425
3,fit,S01426
3,fit,S01427
3,fit,S01428
3,fit,S01429
3,fit,S01431
3,fit,S01432
3,fit,S01433
3,fit,S01434
3,fit,S01435
3,fit,S01436
3,fit,S01438
3,fit,S01439
3,fit,S01440
3,fit,S01441
3,fit,S01443
3,fit,S01444
3,fit,S01445
3,fit,S01446
3,fit,S01447
3,fit,S01448
3,fit,S01449
3,fit,S01450
3,fit,S01451
3,fit,S01452
3,fit,S01453
3,fit,S01454
3,fit,S01456
3,fit,S01457
3,fit,S01458
3,fit,S01459
3,fit,S01460
3,fit,S01461
3,fit,S01463
3,fit,S01464
3,fit,S01466
3,fit,S01468
3,fit,S01469
3,fit,S01470
3,fit,S01471
3,fit,S01472
3,fit,S01474
3,fit,S01475
3,fit,S01477
3,fit,S01478
3,fit,S01479
3,fit,S01480
3,fit,S01482
3,fit,S01483
3,fit,S01484
3,fit,S01485
3,fit,S01487
3,fit,S01488
3,fit,S01491
3,fit,S01492
3,fit,S01493
3,fit,S01494
3,fit,S01495
3,fit,S01496
3,fit,S01497
3,fit,S01499
3,fit,S01501
3,fit,S01503
3,fit,S01504
3,fit,S01505
3,fit,S01507
3,fit,S01508
3,fit,S01509
3,fit,S01510
3,fit,S01511
3,fit,S01512
3,fit,S01513
3,fit,S01515
3,fit,S01517
3,fit,S01519
3,fit,S01522
3,fit,S01523
3,fit,S01524
3,fit,S01525
3,fit,S01526
3,fit,S01529
3,fit,S01530
3,fit,S01531
3,fit,S01532
3,fit,S01533
3,fit,S01534
3,fit,S01535
3,fit,S01536
3,fit,S01538
3,fit,S01539
3,fit,S01541
3,fit,S01542
3,fit,S01543
3,fit,S01544
3,fit,S01545
3,fit,S01546
3,fit,S01547
3,fit,S01548
3,fit,S01550
3,fit,S01551
3,fit,S01552
3,fit,S01553
3,fit,S01554
3,fit,S01555
3,fit,S01556
3,fit,S01557
3,fit,S01560
3,fit,S01561
3,fit,S01562
3,fit,S01563
3,fit,S01564
3,fit,S01566
3,fit,S01567
3,fit,S01568
3,fit,S01570
3,fit,S01571
3,fit,S01572
3,fit,S01574
3,fit,S01576
3,fit,S01577
3,fit,S01578
3,fit,S01579
3,fit,S01580
3,fit,S01581
3,fit,S01582
3,fit,S01583
3,fit,S01587
3,fit,S01588
3,fit,S01589
3,fit,S01590
3,fit,S01592
3,fit,S01593
3,fit,S01596
3,fit,S01597
3,fit,S01598
3,fit,S01600
3,fit,S01602
3,fit,S01603
3,fit,S01604
3,fit,S01605
3,fit,S01606
3,fit,S01607
3,fit,S01608
3,fit,S01609
3,fit,S01610
3,fit,S01612
3,fit,S01613
3,fit,S01614
3,fit,S01615
3,fit,S01616
3,fit,S01617
3,fit,S01618
3,fit,S01621
3,fit,S01622
3,fit,S01624
3,fit,S01625
3,fit,S01626
3,fit,S01627
3,fit,S01628
3,fit,S01629
3,fit,S01630
3,fit,S01631
3,fit,S01632
3,fit,S01633
3,fit,S01635
3,fit,S01636
3,fit,S01637
3,fit,S01638
3,fit,S01639
3,fit,S01640
3,fit,S01642
3,fit,S01643
3,fit,S01645
3,fit,S01646
3,fit,S01647
3,fit,S01648
3,fit,S01650
3,fit,S01651
3,fit,S01652
3,fit,S01653
3,fit,S01654
3,fit,S01655
3,fit,S01656
3,fit,S01657
3,fit,S01658
3,fit,S01661
3,fit,S01663
3,fit,S01665
3,fit,S01667
3,fit,S01668
3,fit,S01669
3,fit,S01670
3,fit,S01671
3,fit,S01672
3,fit,S01673
3,fit,S01674
3,fit,S01676
3,fit,S01677
3,fit,S01678
3,fit,S01679
3,fit,S01680
3,fit,S01681
3,fit,S01682
3,fit,S01683
3,fit,S01684
3,fit,S01686
3,fit,S01688
3,fit,S01689
3,fit,S01690
3,fit,S01691
3,fit,S01692
3,fit,S01693
3,fit,S01694
3,fit,S01695
3,fit,S01696
3,fit,S01697
3,fit,S01698
3,fit,S01700
3,fit,S01701
3,fit,S01702
3,fit,S01703
3,fit,S01704
3,fit,S01705
3,fit,S01706
3,fit,S01709
3,fit,S01711
3,fit,S01712
3,fit,S01713
3,fit,S01714
3,fit,S01715
3,fit,S01716
3,fit,S01717
3,fit,S01718
3,fit,S01720
3,fit,S01721
3,fit,S01722
3,fit,S01723
3,fit,S01724
3,fit,S01725
3,fit,S01727
3,fit,S01728
3,fit,S01731
3,fit,S01733
3,fit,S01734
3,fit,S01735
3,fit,S01736
3,fit,S01737
3,fit,S01738
3,fit,S01741
3,fit,S01742
3,fit,S01743
3,fit,S01744
3,fit,S01745
3,fit,S01747
3,fit,S01748
3,fit,S01749
3,fit,S01750
3,fit,S01751
3,fit,S01752
3,fit,S01753
3,fit,S01754
3,fit,S01755
3,fit,S01757
3,fit,S01758
3,fit,S01759
3,fit,S01760
3,fit,S01764
3,fit,S01765
3,fit,S01766
3,fit,S01767
3,fit,S01768
3,fit,S01771
3,fit,S01772
3,fit,S01773
3,fit,S01774
3,fit,S01775
3,fit,S01776
3,fit,S01777
3,fit,S01778
3,fit,S01780
3,fit,S01781
3,fit,S01783
3,fit,S01785
3,fit,S01787
3,fit,S01788
3,fit,S01789
3,fit,S01790
3,fit,S01791
3,fit,S01792
3,fit,S01793
3,fit,S01796
3,fit,S01797
3,fit,S01799
3,fit,S01800
3,fit,S01801
3,fit,S01802
3,fit,S01803
3,fit,S01805
3,fit,S01806
3,fit,S01807
3,fit,S01808
3,fit,S01809
3,fit,S01810
3,fit,S01811
3,fit,S01812
3,fit,S01814
3,fit,S01815
3,fit,S01816
3,fit,S01817
3,fit,S01818
3,fit,S01819
3,fit,S01821
3,fit,S01822
3,fit,S01823
3,fit,S01824
3,fit,S01826
3,fit,S01827
3,fit,S01828
3,fit,S01829
3,fit,S01831
3,fit,S01832
3,fit,S01833
3,fit,S01834
3,fit,S01835
3,fit,S01836
3,fit,S01837
3,fit,S01838
3,fit,S01839
3,fit,S01840
3,fit,S01841
3,fit,S01842
3,fit,S01843
3,fit,S01845
3,fit,S01846
3,fit,S01847
3,fit,S01848
3,fit,S01850
3,fit,S01851
3,fit,S01852
3,fit,S01854
3,fit,S01856
3,fit,S01857
3,fit,S01858
3,fit,S01860
3,fit,S01861
3,fit,S01862
3,fit,S01863
3,fit,S01864
3,fit,S01866
3,fit,S01867
3,fit,S01868
3,fit,S01871
3,fit,S01872
3,fit,S01873
3,fit,S01874
3,fit,S01875
3,fit,S01876
3,fit,S01877
3,fit,S01878
3,fit,S01881
3,fit,S01882
3,fit,S01883
3,fit,S01884
3,fit,S01886
3,fit,S01887
3,fit,S01888
3,fit,S01889
3,fit,S01890
3,fit,S01891
3,fit,S01892
3,fit,S01893
3,fit,S01894
3,fit,S01896
3,fit,S01897
3,fit,S01898
3,fit,S01899
3,fit,S01900
3,fit,S01901
3,fit,S01902
3,fit,S01903
3,fit,S01904
3,fit,S01905
3,fit,S01906
3,fit,S01907
3,fit,S01908
3,fit,S01909
3,fit,S01911
3,fit,S01912
3,fit,S01913
3,fit,S01914
3,fit,S01916
3,fit,S01917
3,fit,S01918
3,fit,S01919
3,fit,S01921
3,fit,S01922
3,fit,S01924
3,fit,S01925
3,fit,S01927
3,fit,S01928
3,fit,S01930
3,fit,S01931
3,fit,S01932
3,fit,S01933
3,fit,S01934
3,fit,S01935
3,fit,S01937
3,fit,S01938
3,fit,S01939
3,fit,S01940
3,fit,S01941
3,fit,S01942
3,fit,S01943
3,fit,S01945
3,fit,S01946
3,fit,S01948
3,fit,S01949
3,fit,S01950
3,fit,S01951
3,fit,S01952
3,fit,S01953
3,fit,S01955
3,fit,S01956
3,fit,S01957
3,fit,S01958
3,fit,S01960
3,fit,S01961
3,fit,S01962
3,fit,S01963
3,fit,S01964
3,fit,S01965
3,fit,S01966
3,fit,S01967
3,fit,S01968
3,fit,S01969
3,fit,S01971
3,fit,S01972
3,fit,S01975
3,fit,S01976
3,fit,S01977
3,fit,S01978
3,fit,S01979
3,fit,S01980
3,fit,S01981
3,fit,S01982
3,fit,S01983
3,fit,S01986
3,fit,S01987
3,fit,S01988
3,fit,S01989
3,fit,S01990
3,fit,S01991
3,fit,S01992
3,fit,S01993
3,fit,S01994
3,fit,S01995
3,fit,S01996
3,fit,S01997
3,fit,S01998
3,fit,S01999
3,fit,S02002
3,fit,S02003
3,fit,S02004
3,fit,S02005
3,fit,S02006
3,fit,S02007
3,fit,S02008
3,fit,S02011
3,fit,S02012
3,fit,S02013
3,fit,S02014
3,fit,S02015
3,fit,S02017
3,fit,S02018
3,fit,S02019
3,fit,S02020
3,fit,S02021
3,fit,S02022
3,fit,S02023
3,fit,S02024
3,fit,S02025
3,fit,S02028
3,fit,S02029
3,fit,S02030
3,fit,S02031
3,fit,S02032
3,fit,S02033
3,fit,S02035
3,fit,S02036
3,fit,S02037
3,fit,S02038
3,fit,S02039
3,fit,S02040
3,fit,S02041
3,fit,S02043
3,fit,S02044
3,fit,S02045
3,fit,S02046
3,fit,S02047
3,fit,S02048
3,fit,S02049
3,fit,S02050
3,fit,S02051
3,fit,S02052
3,fit,S02053
3,fit,S02054
3,fit,S02057
3,fit,S02058
3,fit,S02059
3,fit,S02060
3,fit,S02061
3,fit,S02062
3,fit,S02065
3,fit,S02066
3,fit,S02067
3,fit,S02068
3,fit,S02069
3,fit,S02071
3,fit,S02073
3,fit,S02074
3,fit,S02075
3,fit,S02076
3,fit,S02077
3,fit,S02078
3,fit,S02079
3,fit,S02080
3,fit,S02081
3,fit,S02084
3,fit,S02087
3,fit,S02088
3,fit,S02089
3,fit,S02091
3,fit,S02092
3,fit,S02093
3,fit,S02094
3,fit,S02095
3,fit,S02096
3,fit,S02097
3,fit,S02098
3,fit,S02099
3,fit,S02101
3,fit,S02102
3,fit,S02103
3,fit,S02104
3,fit,S02105
3,fit,S02106
3,fit,S02110
3,fit,S02112
3,fit,S02113
3,fit,S02114
3,fit,S02115
3,fit,S02116
3,fit,S02121
3,fit,S02122
3,fit,S02123
3,fit,S02124
3,fit,S02125
3,fit,S02126
3,fit,S02127
3,fit,S02129
3,fit,S02130
3,fit,S02131
3,fit,S02132
3,fit,S02133
3,fit,S02134
3,fit,S02135
3,fit,S02136
3,fit,S02137
3,fit,S02138
3,fit,S02139
3,fit,S02140
3,fit,S02141
3,fit,S02142
3,fit,S02143
3,fit,S02144
3,fit,S02146
3,fit,S02148
3,fit,S02149
3,fit,S02150
3,fit,S02151
3,fit,S02152
3,fit,S02153
3,fit,S02154
3,fit,S02156
3,fit,S02157
3,fit,S02158
3,fit,S02159
3,fit,S02161
3,fit,S02163
3,fit,S02165
3,fit,S02166
3,fit,S02167
3,fit,S02168
3,fit,S02169
3,fit,S02170
3,fit,S02171
3,fit,S02172
3,fit,S02173
3,fit,S02174
3,fit,S02175
3,fit,S02176
3,fit,S02177
3,fit,S02178
3,fit,S02180
3,fit,S02182
3,fit,S02183
3,fit,S02184
3,fit,S02185
3,fit,S02186
3,fit,S02187
3,fit,S02189
3,fit,S02191
3,fit,S02192
3,fit,S02194
3,fit,S02196
3,fit,S02197
3,fit,S02198
3,fit,S02199
3,fit,S02200
3,fit,S02201
3,fit,S02202
3,fit,S02203
3,fit,S02204
3,fit,S02206
3,fit,S02207
3,fit,S02208
3,fit,S02209
3,fit,S02210
3,fit,S02211
3,fit,S02212
3,fit,S02214
3,fit,S02215
3,fit,S02216
3,fit,S02217
3,fit,S02218
3,fit,S02219
3,fit,S02220
3,fit,S02222
3,fit,S02223
3,fit,S02224
3,fit,S02225
3,fit,S02226
3,fit,S02227
3,fit,S02228
3,fit,S02229
3,fit,S02230
3,fit,S02231
3,fit,S02232
3,fit,S02233
3,fit,S02234
3,fit,S02235
3,fit,S02236
3,fit,S02237
3,fit,S02238
3,fit,S02240
3,fit,S02241
3,fit,S02242
3,fit,S02243
3,fit,S02245
3,fit,S02246
3,fit,S02247
3,fit,S02248
3,fit,S02249
3,fit,S02250
3,fit,S02251
3,fit,S02252
3,fit,S02253
3,fit,S02255
3,fit,S02256
3,fit,S02257
3,fit,S02258
3,fit,S02259
3,fit,S02260
3,fit,S02261
3,fit,S02262
3,fit,S02263
3,fit,S02264
3,fit,S02265
3,fit,S02266
3,fit,S02267
3,fit,S02268
3,fit,S02270
3,fit,S02271
3,fit,S02272
3,fit,S02273
3,fit,S02274
3,fit,S02275
3,fit,S02276
3,fit,S02277
3,fit,S02278
3,fit,S02280
3,fit,S02281
3,fit,S02282
3,fit,S02284
3,fit,S02286
3,fit,S02287
3,fit,S02288
3,fit,S02289
3,fit,S02290
3,fit,S02291
3,fit,S02292
3,fit,S02293
3,fit,S02294
3,fit,S02296
3,fit,S02297
3,fit,S02298
3,calibration,S00000
3,calibration,S00012
3,calibration,S00029
3,calibration,S00034
3,calibration,S00037
3,calibration,S00051
3,calibration,S00068
3,calibration,S00076
3,calibration,S00093
3,calibration,S00095
3,calibration,S00098
3,calibration,S00100
3,calibration,S00115
3,calibration,S00133
3,calibration,S00169
3,calibration,S00179
3,calibration,S00201
3,calibration,S00209
3,calibration,S00211
3,calibration,S00213
3,calibration,S00225
3,calibration,S00227
3,calibration,S00249
3,calibration,S00252
3,calibration,S00254
3,calibration,S00268
3,calibration,S00310
3,calibration,S00329
3,calibration,S00330
3,calibration,S00354
3,calibration,S00359
3,calibration,S00372
3,calibration,S00373
3,calibration,S00375
3,calibration,S00383
3,calibration,S00389
3,calibration,S00390
3,calibration,S00392
3,calibration,S00405
3,calibration,S00417
3,calibration,S00437
3,calibration,S00443
3,calibration,S00456
3,calibration,S00473
3,calibration,S00520
3,calibration,S00531
3,calibration,S00543
3,calibration,S00550
3,calibration,S00560
3,calibration,S00565
3,calibration,S00587
3,calibration,S00593
3,calibration,S00624
3,calibration,S00660
3,calibration,S00662
3,calibration,S00670
3,calibration,S00691
3,calibration,S00694
3,calibration,S00696
3,calibration,S00697
3,calibration,S00702
3,calibration,S00705
3,calibration,S00723
3,calibration,S00747
3,calibration,S00763
3,calibration,S00776
3,calibration,S00779
3,calibration,S00787
3,calibration,S00803
3,calibration,S00804
3,calibration,S00814
3,calibration,S00815
3,calibration,S00820
3,calibration,S00829
3,calibration,S00844
3,calibration,S00853
3,calibration,S00855
3,calibration,S00862
3,calibration,S00873
3,calibration,S00876
3,calibration,S00882
3,calibration,S00883
3,calibration,S00893
3,calibration,S00902
3,calibration,S00906
3,calibration,S00908
3,calibration,S00931
3,calibration,S00940
3,calibration,S00955
3,calibration,S00986
3,calibration,S01014
3,calibration,S01015
3,calibration,S01025
3,calibration,S01036
3,calibration,S01057
3,calibration,S01059
3,calibration,S01062
3,calibration,S01068
3,calibration,S01071
3,calibration,S01074
3,calibration,S01095
3,calibration,S01104
3,calibration,S01109
3,calibration,S01110
3,calibration,S01111
3,calibration,S01112
3,calibration,S01122
3,calibration,S01135
3,calibration,S01152
3,calibration,S01164
3,calibration,S01166
3,calibration,S01170
3,calibration,S01171
3,calibration,S01180
3,calibration,S01181
3,calibration,S01186
3,calibration,S01202
3,calibration,S01241
3,calibration,S01313
3,calibration,S01330
3,calibration,S01345
3,calibration,S01369
3,calibration,S01374
3,calibration,S01375
3,calibration,S01384
3,calibration,S01405
3,calibration,S01442
3,calibration,S01467
3,calibration,S01481
3,calibration,S01489
3,calibration,S01490
3,calibration,S01498
3,calibration,S01500
3,calibration,S01506
3,calibration,S01514
3,calibration,S01516
3,calibration,S01518
3,calibration,S01521
3,calibration,S01528
3,calibration,S01540
3,calibration,S01558
3,calibration,S01569
3,calibration,S01573
3,calibration,S01584
3,calibration,S01586
3,calibration,S01591
3,calibration,S01594
3,calibration,S01599
3,calibration,S01619
3,calibration,S01620
3,calibration,S01623
3,calibration,S01649
3,calibration,S01660
3,calibration,S01664
3,calibration,S01666
3,calibration,S01687
3,calibration,S01710
3,calibration,S01719
3,calibration,S01726
3,calibration,S01729
3,calibration,S01732
3,calibration,S01739
3,calibration,S01762
3,calibration,S01763
3,calibration,S01770
3,calibration,S01779
3,calibration,S01782
3,calibration,S01784
3,calibration,S01794
3,calibration,S01795
3,calibration,S01813
3,calibration,S01825
3,calibration,S01853
3,calibration,S01855
3,calibration,S01865
3,calibration,S01879
3,calibration,S01915
3,calibration,S01923
3,calibration,S01929
3,calibration,S01947
3,calibration,S01959
3,calibration,S01973
3,calibration,S01974
3,calibration,S01985
3,calibration,S02001
3,calibration,S02009
3,calibration,S02027
3,calibration,S02034
3,calibration,S02055
3,calibration,S02063
3,calibration,S02064
3,calibration,S02070
3,calibration,S02085
3,calibration,S02108
3,calibration,S02109
3,calibration,S02111
3,calibration,S02118
3,calibration,S02119
3,calibration,S02120
3,calibration,S02147
3,calibration,S02160
3,calibration,S02162
3,calibration,S02179
3,calibration,S02188
3,calibration,S02213
3,calibration,S02283
3,calibration,S02299
3,test,S00009
3,test,S00017
3,test,S00018
3,test,S00039
3,test,S00049
3,test,S00055
3,test,S00065
3,test,S00073
3,test,S00083
3,test,S00099
3,test,S00113
3,test,S00116
3,test,S00129
3,test,S00139
3,test,S00149
3,test,S00152
3,test,S00165
3,test,S00175
3,test,S00189
3,test,S00197
3,test,S00198
3,test,S00232
3,test,S00239
3,test,S00242
3,test,S00250
3,test,S00253
3,test,S00263
3,test,S00279
3,test,S00286
3,test,S00304
3,test,S00311
3,test,S00314
3,test,S00322
3,test,S00325
3,test,S00335
3,test,S00351
3,test,S00369
3,test,S00376
3,test,S00386
3,test,S00398
3,test,S00408
3,test,S00414
3,test,S00424
3,test,S00434
3,test,S00444
3,test,S00450
3,test,S00460
3,test,S00483
3,test,S00490
3,test,S00493
3,test,S00508
3,test,S00511
3,test,S00524
3,test,S00534
3,test,S00548
3,test,S00556
3,test,S00557
3,test,S00578
3,test,S00588
3,test,S00594
3,test,S00604
3,test,S00627
3,test,S00634
3,test,S00637
3,test,S00652
3,test,S00655
3,test,S00668
3,test,S00678
3,test,S00692
3,test,S00700
3,test,S00701
3,test,S00717
3,test,S00728
3,test,S00736
3,test,S00737
3,test,S00758
3,test,S00768
3,test,S00774
3,test,S00784
3,test,S00792
3,test,S00802
3,test,S00818
3,test,S00832
3,test,S00835
3,test,S00848
3,test,S00858
3,test,S00864
3,test,S00874
3,test,S00890
3,test,S00904
3,test,S00907
3,test,S00920
3,test,S00930
3,test,S00934
3,test,S00938
3,test,S00948
3,test,S00954
3,test,S00964
3,test,S00987
3,test,S00994
3,test,S00997
3,test,S01023
3,test,S01030
3,test,S01033
3,test,S01041
3,test,S01044
3,test,S01054
3,test,S01070
3,test,S01088
3,test,S01096
3,test,S01097
3,test,S01118
3,test,S01128
3,test,S01134
3,test,S01144
3,test,S01160
3,test,S01168
3,test,S01169
3,test,S01190
3,test,S01200
3,test,S01206
3,test,S01216
3,test,S01224
3,test,S01234
3,test,S01250
3,test,S01264
3,test,S01267
3,test,S01280
3,test,S01290
3,test,S01300
3,test,S01303
3,test,S01316
3,test,S01326
3,test,S01340
3,test,S01348
3,test,S01349
3,test,S01383
3,test,S01390
3,test,S01393
3,test,S01401
3,test,S01404
3,test,S01414
3,test,S01430
3,test,S01437
3,test,S01455
3,test,S01462
3,test,S01465
3,test,S01473
3,test,S01476
3,test,S01486
3,test,S01502
3,test,S01520
3,test,S01527
3,test,S01537
3,test,S01549
3,test,S01559
3,test,S01565
3,test,S01575
3,test,S01585
3,test,S01595
3,test,S01601
3,test,S01611
3,test,S01634
3,test,S01641
3,test,S01644
3,test,S01659
3,test,S01662
3,test,S01675
3,test,S01685
3,test,S01699
3,test,S01707
3,test,S01708
3,test,S01730
3,test,S01740
3,test,S01746
3,test,S01756
3,test,S01761
3,test,S01769
3,test,S01786
3,test,S01798
3,test,S01804
3,test,S01820
3,test,S01830
3,test,S01844
3,test,S01849
3,test,S01859
3,test,S01869
3,test,S01870
3,test,S01880
3,test,S01885
3,test,S01895
3,test,S01910
3,test,S01920
3,test,S01926
3,test,S01936
3,test,S01944
3,test,S01954
3,test,S01970
3,test,S01984
3,test,S02000
3,test,S02010
3,test,S02016
3,test,S02026
3,test,S02042
3,test,S02056
3,test,S02072
3,test,S02082
3,test,S02083
3,test,S02086
3,test,S02090
3,test,S02100
3,test,S02107
3,test,S02117
3,test,S02128
3,test,S02145
3,test,S02155
3,test,S02164
3,test,S02181
3,test,S02190
3,test,S02193
3,test,S02195
3,test,S02205
3,test,S02221
3,test,S02239
3,test,S02244
3,test,S02254
3,test,S02269
3,test,S02279
3,test,S02285
3,test,S02295
4,fit,S00000
4,fit,S00001
4,fit,S00002
4,fit,S00003
4,fit,S00004
4,fit,S00005
4,fit,S00006
4,fit,S00008
4,fit,S00009
4,fit,S00010
4,fit,S00011
4,fit,S00012
4,fit,S00013
4,fit,S00015
4,fit,S00016
4,fit,S00017
4,fit,S00018
4,fit,S00019
4,fit,S00020
4,fit,S00021
4,fit,S00022
4,fit,S00023
4,fit,S00025
4,fit,S00026
4,fit,S00027
4,fit,S00028
4,fit,S00029
4,fit,S00030
4,fit,S00032
4,fit,S00034
4,fit,S00035
4,fit,S00037
4,fit,S00039
4,fit,S00040
4,fit,S00041
4,fit,S00042
4,fit,S00043
4,fit,S00044
4,fit,S00046
4,fit,S00047
4,fit,S00049
4,fit,S00050
4,fit,S00051
4,fit,S00052
4,fit,S00053
4,fit,S00054
4,fit,S00055
4,fit,S00056
4,fit,S00057
4,fit,S00058
4,fit,S00059
4,fit,S00060
4,fit,S00061
4,fit,S00062
4,fit,S00063
4,fit,S00065
4,fit,S00066
4,fit,S00067
4,fit,S00069
4,fit,S00070
4,fit,S00071
4,fit,S00072
